,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,f_acting,f_creative,f_crew,m_acting,m_creative,m_crew,f_acting_frac,f_creative_frac,f_crew_frac,total_ppl,f_frac,m_frac,bechdel
17146,tt1663655,Martyrs,2015.0,86.0,"Drama,Horror,Thriller",4.0,4990.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,10.0,0.4,0.6,No info
17147,tt1663662,Pacific Rim,2013.0,131.0,"Action,Adventure,Sci-Fi",6.9,455339.0,1.0,1.0,0.0,3.0,3.0,1.0,0.25,0.25,0.0,9.0,0.2222222222222222,0.7777777777777778,failed: women did not talk to each other
17148,tt1663680,The Encounter,2010.0,85.0,Drama,6.8,2959.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17149,tt1664806,Raavanan,2010.0,128.0,"Action,Adventure,Drama",6.8,3126.0,2.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17150,tt1664809,Rakhta Charitra,2010.0,125.0,"Action,Biography,Crime",7.6,3645.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,No info
17151,tt1664892,"Happy, Happy",2010.0,85.0,"Comedy,Drama",6.5,2888.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333,No info
17152,tt1664894,Cave of Forgotten Dreams,2010.0,90.0,"Documentary,History",7.4,14576.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,No info
17153,tt1666185,All Eyez on Me,2017.0,139.0,"Biography,Drama,Music",5.8,20016.0,3.0,0.0,0.0,1.0,5.0,0.0,0.75,0.0,0.0,9.0,0.3333333333333333,0.6666666666666666,failed: women did not talk to each other
17154,tt1666186,Vampires Suck,2010.0,82.0,Comedy,3.4,45415.0,1.0,0.0,0.0,3.0,3.0,3.0,0.25,0.0,0.0,10.0,0.1,0.9,No info
17155,tt1666335,The Calling,2014.0,108.0,"Drama,Thriller",5.8,7611.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17156,tt1666801,The Duff,2015.0,101.0,"Comedy,Romance",6.5,79296.0,3.0,3.0,0.0,1.0,3.0,0.0,0.75,0.5,0.0,10.0,0.6,0.4,No info
17157,tt1667076,F.A.L.T.U,2011.0,120.0,"Comedy,Drama",4.6,2801.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17158,tt1667100,Second Chance,2010.0,87.0,"Comedy,Romance",6.2,2159.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75,No info
17159,tt1667307,Damsels in Distress,2011.0,99.0,"Comedy,Drama,Romance",5.7,9000.0,3.0,1.0,0.0,1.0,2.0,3.0,0.75,0.3333333333333333,0.0,10.0,0.4,0.6,No info
17160,tt1667310,Deadfall,2012.0,95.0,"Crime,Drama,Thriller",6.3,37263.0,2.0,0.0,0.0,2.0,5.0,0.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17161,tt1667321,On Chesil Beach,2017.0,110.0,"Drama,Music,Romance",6.3,8343.0,1.0,1.0,0.0,3.0,3.0,2.0,0.25,0.25,0.0,10.0,0.2,0.8,No info
17162,tt1667353,Mirror Mirror,2012.0,106.0,"Adventure,Comedy,Drama",5.6,81601.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,0.0,0.0,8.0,0.25,0.75,No info
17163,tt1667355,3096 Days,2013.0,111.0,"Biography,Crime,Drama",6.4,9822.0,3.0,3.0,0.0,1.0,2.0,0.0,0.75,0.6,0.0,9.0,0.6666666666666666,0.3333333333333333,No info
17164,tt1667838,I Hate Luv Storys,2010.0,129.0,"Comedy,Drama,Romance",5.6,7201.0,1.0,0.0,0.0,3.0,2.0,2.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
17165,tt1667889,Ice Age: Continental Drift,2012.0,88.0,"Adventure,Animation,Comedy",6.6,184452.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,No info
17166,tt1667905,This Is Not a Film,2011.0,75.0,Documentary,7.4,4569.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,failed: women did not talk to each other
17167,tt1668191,Hunting Season,2010.0,140.0,"Crime,Drama,Mystery",7.4,29397.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17168,tt1668200,Sarah's Key,2010.0,111.0,"Drama,War",7.5,15592.0,2.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17169,tt1670345,Now You See Me,2013.0,115.0,"Crime,Mystery,Thriller",7.3,575516.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,failed: women did not talk to each other
17170,tt1671513,Four Horsemen,2012.0,97.0,"Documentary,News",7.8,2655.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,0.5,No info
17171,tt1672845,Tonight You're Mine,2011.0,80.0,"Comedy,Drama,Music",6.7,4259.0,1.0,1.0,0.0,2.0,1.0,2.0,0.3333333333333333,0.5,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17172,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012.0,115.0,"Adventure,Drama,Fantasy",5.5,222603.0,1.0,3.0,0.0,3.0,2.0,1.0,0.25,0.6,0.0,10.0,0.4,0.6,No info
17173,tt1673697,The Sapphires,2012.0,103.0,"Biography,Comedy,Drama",7.0,12631.0,3.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333,No info
17174,tt1673702,A Cat in Paris,2010.0,70.0,"Adventure,Animation,Comedy",6.9,10222.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17175,tt1673734,Jamesy Boy,2014.0,109.0,"Biography,Crime,Drama",6.3,5242.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17176,tt1674047,Birdemic 2: The Resurrection,2013.0,90.0,"Horror,Thriller",1.6,4156.0,3.0,0.0,0.0,4.0,1.0,0.0,0.42857142857142855,0.0,0.0,8.0,0.375,0.625,No info
17177,tt1674057,All Together,2011.0,96.0,"Comedy,Drama",6.7,2732.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,5.0,0.4,0.6,passed
17178,tt1674771,Entourage,2015.0,104.0,Comedy,6.6,73977.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,passed
17179,tt1674772,Everybody Has a Plan,2012.0,118.0,"Crime,Drama,Thriller",5.6,1819.0,1.0,2.0,0.0,3.0,1.0,0.0,0.25,0.6666666666666666,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17180,tt1674773,Hannah Arendt,2012.0,113.0,"Biography,Drama",7.1,9920.0,3.0,2.0,1.0,1.0,1.0,0.0,0.75,0.6666666666666666,1.0,8.0,0.75,0.25,No info
17181,tt1674784,Trespass,2011.0,91.0,"Crime,Drama,Thriller",5.3,40608.0,1.0,0.0,0.0,3.0,4.0,1.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
17182,tt1674785,Drunk Stoned Brilliant Dead,2015.0,98.0,"Documentary,History",7.2,2014.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,No info
17183,tt1675161,"Guns, Girls and Gambling",2012.0,90.0,"Crime,Thriller",5.5,3993.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
17184,tt1675192,Take Shelter,2011.0,121.0,"Drama,Horror,Thriller",7.4,87362.0,2.0,1.0,0.0,2.0,2.0,2.0,0.5,0.3333333333333333,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
17185,tt1675434,The Intouchables,2011.0,112.0,"Biography,Comedy,Drama",8.5,721243.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,failed: women did not talk to each other
17186,tt1677561,Colorful,2010.0,126.0,"Animation,Drama,Fantasy",7.4,4883.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,5.0,0.2,0.8,No info
17187,tt1677720,Ready Player One,2018.0,140.0,"Action,Adventure,Sci-Fi",7.5,339103.0,2.0,0.0,0.0,2.0,5.0,0.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17188,tt1678051,Soldiers of Fortune,2012.0,94.0,"Action,Thriller",4.3,6923.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.25,0.0,8.0,0.125,0.875,No info
17189,tt1679332,"Ultramarines: A Warhammer 40,000 Movie",2010.0,70.0,"Action,Animation,Fantasy",5.6,5625.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
17190,tt1679335,Trolls,2016.0,92.0,"Adventure,Animation,Comedy",6.5,67840.0,2.0,1.0,0.0,2.0,4.0,0.0,0.5,0.2,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
17191,tt1680019,Tilt,2010.0,94.0,"Drama,Romance",7.5,3350.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75,No info
17192,tt1680045,360,2011.0,110.0,"Drama,Thriller",6.2,15512.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9,No info
17193,tt1680051,Alyce Kills,2011.0,90.0,"Horror,Thriller",5.4,2848.0,2.0,1.0,0.0,2.0,2.0,0.0,0.5,0.3333333333333333,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17194,tt1680058,Boris - Il film,2011.0,108.0,Comedy,6.9,1955.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,No info
17195,tt1680095,The Santa Claus Gang,2010.0,100.0,Comedy,5.9,2405.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17196,tt1680099,Men Vs Women,2010.0,113.0,Comedy,5.7,2056.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
17197,tt1680110,Qualunquemente,2011.0,96.0,Comedy,6.1,2457.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17198,tt1680114,The Snowtown Murders,2011.0,119.0,"Biography,Crime,Drama",6.6,16391.0,1.0,2.0,0.0,2.0,2.0,0.0,0.3333333333333333,0.5,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17199,tt1680123,Collision,2013.0,101.0,"Action,Romance,Thriller",5.9,2720.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17200,tt1680133,Extraterrestrial,2011.0,95.0,"Comedy,Drama,Sci-Fi",5.8,3714.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17201,tt1680136,Klown,2010.0,93.0,Comedy,7.2,9819.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17202,tt1680679,Breathing,2011.0,94.0,Drama,7.0,2681.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17203,tt1682180,Stoker,2013.0,99.0,"Drama,Thriller",6.8,100350.0,2.0,0.0,0.0,2.0,5.0,1.0,0.5,0.0,0.0,10.0,0.2,0.8,No info
17204,tt1682181,Bully,2011.0,98.0,Documentary,7.3,9703.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.5,0.5,No info
17205,tt1682187,Lucky Trouble,2011.0,90.0,"Comedy,Romance,Sport",6.0,2752.0,1.0,0.0,0.0,3.0,1.0,2.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17206,tt1682246,Girl Walks Into a Bar,2011.0,80.0,"Comedy,Drama,Romance",5.7,4783.0,2.0,0.0,1.0,2.0,2.0,1.0,0.5,0.0,0.5,8.0,0.375,0.625,No info
17207,tt1682940,Playback,2012.0,98.0,"Horror,Thriller",4.2,4572.0,1.0,0.0,0.0,3.0,4.0,0.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
17208,tt1683040,GlassTiger 3,2010.0,107.0,Comedy,6.4,3007.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,No info
17209,tt1683048,De Palma,2015.0,110.0,"Biography,Documentary",7.4,4516.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,No info
17210,tt1683526,Detachment,2011.0,98.0,Drama,7.7,73055.0,3.0,0.0,0.0,1.0,4.0,0.0,0.75,0.0,0.0,8.0,0.375,0.625,No info
17211,tt1683876,Happy People: A Year in the Taiga,2010.0,90.0,Documentary,7.7,7414.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,No info
17212,tt1683921,Sleepless Night,2011.0,103.0,"Action,Crime,Thriller",6.7,4390.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,failed: women did not talk to each other
17213,tt1683970,Territories,2010.0,91.0,"Horror,Thriller",5.1,2131.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17214,tt1684233,Welcome to the Punch,2013.0,99.0,"Action,Crime,Thriller",6.1,31255.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8,failed: women did not talk to each other
17215,tt1684555,Horrid Henry: The Movie,2011.0,93.0,"Adventure,Comedy,Family",3.5,2200.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17216,tt1684564,The Victim,2011.0,83.0,Thriller,4.3,1927.0,2.0,1.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,5.0,0.6,0.4,No info
17217,tt1684628,Circumstance,2011.0,107.0,Drama,5.8,7196.0,2.0,2.0,2.0,2.0,0.0,0.0,0.5,1.0,1.0,8.0,0.75,0.25,No info
17218,tt1684925,Wish You Were Here,2012.0,89.0,"Drama,Mystery",5.9,5055.0,2.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17219,tt1686018,Creature,2011.0,93.0,Horror,3.6,2760.0,1.0,1.0,0.0,3.0,3.0,1.0,0.25,0.25,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17220,tt1686039,Five Minarets in New York,2010.0,119.0,"Action,Thriller",5.8,14191.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75,No info
17221,tt1686042,Girl on a Bicycle,2013.0,101.0,"Comedy,Drama,Romance",6.2,2065.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17222,tt1686067,The Source,2011.0,135.0,"Comedy,Drama",7.3,3656.0,3.0,0.0,0.0,1.0,2.0,0.0,0.75,0.0,0.0,6.0,0.5,0.5,No info
17223,tt1686313,Simple Simon,2010.0,85.0,"Comedy,Drama,Romance",7.1,8174.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,5.0,0.4,0.6,failed: women did not talk to each other
17224,tt1686768,Lessons of a Dream,2011.0,113.0,"Drama,Sport",6.8,1902.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.3333333333333333,0.0,8.0,0.125,0.875,No info
17225,tt1686784,Flying Swords of Dragon Gate,2011.0,122.0,"Action,Adventure",6.0,7497.0,2.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,6.0,0.5,0.5,No info
17226,tt1686821,Vampire Academy,2014.0,104.0,"Action,Comedy,Drama",5.5,50579.0,2.0,1.0,0.0,2.0,3.0,0.0,0.5,0.25,0.0,8.0,0.375,0.625,No info
17227,tt1687247,Life in a Day,2011.0,95.0,"Documentary,Drama",7.7,14575.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.5,No info
17228,tt1687281,Terri,2011.0,105.0,"Comedy,Drama",6.5,9237.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.3333333333333333,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17229,tt1687901,The Awakening,2011.0,102.0,"Horror,Thriller",6.5,61779.0,3.0,1.0,0.0,1.0,3.0,1.0,0.75,0.25,0.0,9.0,0.4444444444444444,0.5555555555555556,No info
17230,tt1688649,The Sleeping Voice,2011.0,128.0,"Drama,War",7.3,2158.0,2.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,4.0,0.5,0.5,No info
17231,tt1690368,All for One,2011.0,81.0,"Comedy,Crime",5.7,2380.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,No info
17232,tt1690455,Dark Horse,2011.0,86.0,"Comedy,Drama",5.9,5486.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
17233,tt1690483,King of Thorn,2009.0,120.0,"Adventure,Animation,Horror",6.4,2351.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.6,0.4,No info
17234,tt1690953,Despicable Me 2,2013.0,98.0,"Adventure,Animation,Comedy",7.3,358126.0,2.0,0.0,0.0,2.0,5.0,0.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17235,tt1690967,Come Sunday,2018.0,106.0,Drama,5.9,1771.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.25,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17236,tt1691152,David Lynch: The Art Life,2016.0,88.0,"Biography,Documentary",7.2,4720.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,No info
17237,tt1691154,The Pill,2011.0,83.0,"Comedy,Drama,Romance",5.4,3827.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,5.0,0.4,0.6,No info
17238,tt1691323,Attenberg,2010.0,97.0,Drama,6.2,5881.0,2.0,2.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,7.0,0.5714285714285714,0.42857142857142855,No info
17239,tt1691453,Knockout,2011.0,90.0,"Action,Family",5.0,2315.0,2.0,1.0,0.0,2.0,2.0,0.0,0.5,0.3333333333333333,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17240,tt1691916,Before I Fall,2017.0,98.0,"Drama,Fantasy,Mystery",6.4,42787.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,7.0,0.7142857142857143,0.2857142857142857,No info
17241,tt1691917,Planes,2013.0,91.0,"Adventure,Animation,Comedy",5.7,41112.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,failed: women did not talk to each other
17242,tt1691920,I Melt with You,2011.0,122.0,Drama,6.0,5690.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,No info
17243,tt1692098,Hideaways,2011.0,88.0,"Fantasy,Thriller",6.2,2601.0,2.0,0.0,0.0,2.0,1.0,2.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143,No info
17244,tt1692190,El Narco,2010.0,145.0,"Action,Comedy,Crime",7.8,7658.0,1.0,0.0,0.0,3.0,0.0,2.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17245,tt1692486,Carnage,2011.0,80.0,"Comedy,Drama",7.2,115694.0,2.0,1.0,0.0,2.0,2.0,2.0,0.5,0.3333333333333333,0.0,9.0,0.3333333333333333,0.6666666666666666,No info
17246,tt1692504,We Are the Night,2010.0,99.0,"Drama,Fantasy,Horror",6.2,7533.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,8.0,0.5,0.5,No info
17247,tt1692928,The Last Lions,2011.0,88.0,"Documentary,Family",8.3,3938.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,5.0,0.4,0.6,No info
17248,tt1693679,Hirokin: The Last Samurai,2012.0,105.0,"Action,Adventure,Drama",3.3,1767.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5,No info
17249,tt1693830,Silent Souls,2010.0,78.0,"Drama,Romance",6.6,2093.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17250,tt1693843,Poolboy: Drowning Out the Fury,2011.0,90.0,Comedy,4.8,1804.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,No info
17251,tt1694019,Moss,2010.0,163.0,"Crime,Drama,Mystery",6.8,2059.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875,No info
17252,tt1694020,The Guilt Trip,2012.0,95.0,"Comedy,Drama",5.7,34558.0,3.0,1.0,0.0,1.0,4.0,0.0,0.75,0.2,0.0,9.0,0.4444444444444444,0.5555555555555556,No info
17253,tt1694021,Into the Grizzly Maze,2015.0,94.0,"Action,Adventure,Drama",5.3,7484.0,1.0,1.0,0.0,3.0,4.0,0.0,0.25,0.2,0.0,9.0,0.2222222222222222,0.7777777777777778,No info
17254,tt1694118,Memorial Day,2012.0,104.0,"Action,Drama,History",6.0,2061.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,No info
17255,tt1694542,Tanu Weds Manu,2011.0,113.0,"Comedy,Drama,Romance",6.7,12477.0,1.0,0.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,4.0,0.25,0.75,No info
17256,tt1695405,The Loneliest Planet,2011.0,113.0,Thriller,5.5,3724.0,1.0,1.0,0.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,6.0,0.3333333333333333,0.6666666666666666,failed: less than two women
17257,tt1695800,Pranchiyettan and the Saint,2010.0,140.0,"Comedy,Drama",8.3,4442.0,1.0,0.0,0.0,4.0,1.0,0.0,0.2,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17258,tt1695994,The Virginity Hit,2010.0,86.0,Comedy,4.6,3737.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888,No info
17259,tt1696190,Tadas Blinda. Pradzia,2011.0,106.0,"Adventure,Drama,History",7.2,2931.0,2.0,0.0,0.0,2.0,0.0,1.0,0.5,0.0,0.0,5.0,0.4,0.6,No info
17260,tt1697064,Deadly Code,2013.0,110.0,"Crime,Drama",6.4,7226.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17261,tt1698008,Super Shark,2011.0,87.0,"Action,Adventure,Comedy",2.5,2081.0,2.0,1.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17262,tt1698010,TT3D: Closer to the Edge,2011.0,104.0,"Documentary,Sport",8.0,6037.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,No info
17263,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,81.0,"Comedy,Family",6.2,39151.0,1.0,1.0,0.0,3.0,3.0,0.0,0.25,0.25,0.0,8.0,0.25,0.75,No info
17264,tt1698648,Girl Most Likely,2012.0,103.0,Comedy,5.8,14382.0,2.0,3.0,0.0,2.0,2.0,0.0,0.5,0.6,0.0,9.0,0.5555555555555556,0.4444444444444444,No info
17265,tt1698652,Champs,2014.0,85.0,"Biography,Documentary,Sport",7.3,1819.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,No info
17266,tt1699135,The Reunion,2011.0,90.0,Comedy,5.9,2641.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8,No info
17267,tt1699147,Seven Days in Utopia,2011.0,100.0,"Drama,Sport",6.0,2979.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
17268,tt1699195,You Fly,2009.0,116.0,"Comedy,Fantasy,Romance",7.2,2778.0,1.0,0.0,0.0,2.0,1.0,0.0,0.3333333333333333,0.0,0.0,4.0,0.25,0.75,No info
17269,tt1699231,Quarantine 2: Terminal,2011.0,86.0,"Horror,Mystery,Sci-Fi",5.2,17969.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571,No info
17270,tt1699491,The Importance of Tying Your Own Shoes,2011.0,101.0,"Comedy,Drama,Music",6.0,1849.0,2.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,6.0,0.5,0.5,No info
17271,tt1699513,Beginning of the Great Revival,2011.0,140.0,"Drama,History",2.9,5560.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,No info
17272,tt1699518,The Young Karl Marx,2017.0,118.0,"Biography,Drama,History",6.6,5058.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334,No info
17273,tt1699755,Peeples,2013.0,95.0,"Comedy,Romance",5.3,4546.0,2.0,2.0,0.0,2.0,4.0,0.0,0.5,0.3333333333333333,0.0,10.0,0.4,0.6,No info
17274,tt1700258,Kokowääh,2011.0,123.0,Comedy,6.3,8976.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75,No info
17275,tt1700423,Gooische Vrouwen,2011.0,105.0,"Comedy,Drama",6.2,2593.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.8,0.2,No info
17276,tt1700808,Fast Girls,2012.0,91.0,"Drama,Sport",6.2,3219.0,1.0,0.0,0.0,1.0,3.0,0.0,0.5,0.0,0.0,5.0,0.2,0.8,No info
17277,tt1700841,Sausage Party,2016.0,89.0,"Adventure,Animation,Comedy",6.1,168307.0,1.0,1.0,0.0,3.0,5.0,0.0,0.25,0.16666666666666666,0.0,10.0,0.2,0.8,No info
17278,tt1700844,The Deep Blue Sea,2011.0,98.0,"Drama,Romance",6.2,14338.0,2.0,1.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,7.0,0.42857142857142855,0.5714285714285714,No info
17279,tt1700845,The Invisible Woman,2013.0,111.0,"Biography,Drama,History",6.1,9034.0,2.0,2.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333,No info
17280,tt1701210,Day of the Falcon,2011.0,130.0,"Action,Drama,History",6.7,10917.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875,failed: less than two women
