tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt8767908,Matthias & Maxime,Matthias et Maxime,2019.0,119.0,Drama,nm0230859,nm0230859,6.8,2477.0
tt8769032,The Hows of Us,The Hows of Us,2018.0,117.0,"Drama,Romance",nm1283069,"nm1283069,nm2268581,nm8320289,nm11156240",7.4,2289.0
tt8772262,Midsommar,Midsommar,2019.0,148.0,"Drama,Horror,Mystery",nm4170048,nm4170048,7.1,143816.0
tt8778658,A Patient Man,A Patient Man,2019.0,93.0,"Crime,Drama,Thriller",nm2052941,nm2052941,7.5,2073.0
tt8781414,Freaks,Freaks,2018.0,105.0,"Drama,Mystery,Sci-Fi","nm0513554,nm1437652","nm0513554,nm1437652",6.7,17078.0
tt8783532,School Life,La vie scolaire,2019.0,111.0,"Comedy,Drama","nm2120560,nm8381788","nm8381788,nm2120560",6.5,1118.0
tt8800266,Ema,Ema,2019.0,107.0,"Drama,Music",nm1883257,"nm5979724,nm10027588",6.7,1351.0
tt8801584,Sunrise in Heaven,Sunrise in Heaven,2019.0,85.0,"Drama,Romance",nm3462500,"nm3960589,nm10028526",6.6,1100.0
tt8809652,10 Minutes Gone,10 Minutes Gone,2019.0,89.0,"Action,Crime,Mystery",nm2357819,"nm5348906,nm0423118",3.6,1794.0
tt8816194,Come to Daddy,Come to Daddy,2019.0,96.0,"Comedy,Horror,Thriller",nm0863807,"nm1361864,nm0863807",6.0,6253.0
tt8820590,T-34,T-34,2018.0,139.0,"Action,War",nm1284414,nm1284414,6.6,6784.0
tt8836988,Avengement,Avengement,2019.0,90.0,"Action,Crime,Thriller",nm0425364,"nm0425364,nm7217662",6.5,8433.0
tt8852558,Mitron,Mitron,2018.0,119.0,Comedy,nm2859182,"nm5056902,nm3192510",6.9,1930.0
tt8856470,Pokémon: Mewtwo Strikes Back - Evolution,Pokémon: Mewtwo Strikes Back - Evolution,2019.0,98.0,"Action,Animation,Family","nm1012102,nm4114096,nm0951197","nm0795575,nm0846969,nm6590161,nm2428690",5.7,3273.0
tt8858104,Guava Island,Guava Island,2019.0,55.0,"Comedy,Drama,Music",nm2033604,"nm2255973,nm8420549,nm8802062,nm8440165,nm7256256",6.7,7953.0
tt8865546,Karakomik Filmler: Kaçamak,Karakomik Filmler: Kaçamak,2019.0,60.0,Comedy,nm0948000,nm0948000,5.6,5065.0
tt8869978,Batla House,Batla House,2019.0,146.0,"Action,Drama,Thriller",nm0012541,nm1937760,7.2,7986.0
tt8883524,Bloodline,Bloodline,2018.0,97.0,"Crime,Horror,Thriller",nm3012171,"nm2729893,nm4816650,nm3012171",6.0,4418.0
tt8884430,Echo in the Canyon,Echo in the Canyon,2018.0,82.0,"Documentary,Music",nm10095184,"nm0057126,nm10095184",7.0,1808.0
tt8902948,Tigertail,Tigertail,2020.0,91.0,Drama,nm1520649,nm1520649,6.5,1384.0
tt8902990,The Sky Is Pink,The Sky Is Pink,2019.0,143.0,"Drama,Family,Romance",nm1773569,"nm1773569,nm4962323,nm3721662",7.5,5199.0
tt8907986,Angrezi Medium,Angrezi Medium,2020.0,145.0,"Comedy,Drama",nm1223294,"nm2276202,nm3887810,nm10675889,nm7723547",7.3,6016.0
tt8908002,Luka Chuppi,Luka Chuppi,2019.0,126.0,"Comedy,Romance",nm2590164,nm8121050,6.3,7256.0
tt8910924,The Nomads,The Nomads,2019.0,97.0,"Drama,Sport",nm9630405,nm1301113,9.1,1298.0
tt8914492,Game Over,Game Over,2019.0,102.0,"Drama,Thriller",nm7594197,"nm10081849,nm10372897,nm8981901,nm7594197,nm6066435",7.1,4948.0
tt8923482,One Child Nation,Born in China,2019.0,88.0,"Documentary,History","nm6811599,nm5868577",,7.5,3300.0
tt8923484,Crip Camp,Crip Camp,2020.0,106.0,Documentary,"nm0495898,nm1011820","nm0495898,nm1011820",7.7,821.0
tt8941440,Virus,Virus,2019.0,152.0,"Drama,Thriller",nm3351235,"nm7473972,nm9920220,nm9920219",8.0,2991.0
tt8946378,Knives Out,Knives Out,2019.0,131.0,"Comedy,Crime,Drama",nm0426059,nm0426059,7.9,279415.0
tt8948790,Jersey,Jersey,2019.0,157.0,"Drama,Sport",nm9450602,nm9450602,8.6,5253.0
tt8951692,Military Wives,Military Wives,2019.0,112.0,"Comedy,Drama",nm0146341,"nm1598473,nm2074041",6.4,1145.0
tt8954732,The Princess Switch,The Princess Switch,2018.0,101.0,Romance,nm0737517,"nm0076820,nm2997602",6.0,17534.0
tt8956872,Valhalla,Valhalla,2019.0,105.0,"Adventure,Fantasy,Thriller",nm2689344,"nm2689344,nm3625838,nm0535237",5.9,1758.0
tt8959820,Petta,Petta,2019.0,171.0,"Action,Drama",nm5366274,nm5366274,7.3,7361.0
tt8963708,And Then We Danced,And Then We Danced,2019.0,113.0,"Drama,Romance",nm2172605,nm2172605,7.9,5643.0
tt8969332,The Biggest Little Farm,The Biggest Little Farm,2018.0,91.0,Documentary,nm2092965,"nm2092965,nm0598531",8.1,3758.0
tt8970448,Adopt a Highway,Adopt a Highway,2019.0,78.0,Drama,nm1334869,nm1334869,6.2,2036.0
tt8972256,Greed,Greed,2019.0,104.0,"Comedy,Drama",nm0935863,"nm0935863,nm2366133",5.9,1135.0
tt8974964,Memory: The Origins of Alien,Memory: The Origins of Alien,2019.0,95.0,"Documentary,Horror,Sci-Fi",nm1465431,nm1465431,6.7,1606.0
tt8975028,American Hangman,American Hangman,2019.0,99.0,Thriller,nm0174551,nm0174551,5.9,2590.0
tt8976710,Sextuplets,Sextuplets,2019.0,97.0,Comedy,nm1639277,"nm2695353,nm0023315,nm0005541",4.4,6292.0
tt8976832,Who Would You Take to a Deserted Island?,¿A quién te llevarías a una isla desierta?,2019.0,93.0,Drama,nm4352422,"nm4352422,nm7180333",5.3,1876.0
tt8983166,Panga,Panga,2020.0,131.0,"Drama,Sport",nm6436658,"nm6328030,nm6436658,nm4318159,nm8552307",7.0,3068.0
tt8983168,Commando 3,Commando 3,2019.0,133.0,"Action,Thriller",nm2024446,"nm10387483,nm10387484",5.5,1570.0
tt8983180,Made in China,Made in China,2019.0,128.0,"Comedy,Drama",nm5014824,"nm5378778,nm10753968,nm5014824,nm4622810",6.2,2761.0
tt8983202,Kabir Singh,Kabir Singh,2019.0,173.0,"Crime,Drama,Romance",nm9227039,"nm3789785,nm9227039,nm5969139",7.1,23526.0
tt8988748,Seventeen,Diecisiete,2019.0,99.0,Drama,nm0998110,"nm0998110,nm1142839",7.2,2331.0
tt8991268,Honeyland,Honeyland,2019.0,89.0,"Documentary,Drama","nm9393813,nm10118100","nm9393813,nm10118100",8.0,9563.0
tt8997134,After She Wakes,After She Wakes,2019.0,78.0,"Horror,Thriller",nm4915187,nm4915187,5.3,1176.0
tt8998472,You Might Be the Killer,You Might Be the Killer,2018.0,92.0,"Comedy,Horror,Mystery",nm0799693,"nm1973942,nm0799693,nm10171814,nm4127546,nm9412416",5.9,3677.0
tt9000388,Tottaa Pataaka Item Maal,Tottaa Pataaka Item Maal,2019.0,107.0,Drama,nm3745186,,7.9,1175.0
tt9005662,Excursion,Excursion,2019.0,85.0,"Mystery,Sci-Fi,Thriller",nm10125154,"nm7590966,nm10125154",6.7,2887.0
tt9010738,Miss Fisher & the Crypt of Tears,Miss Fisher & the Crypt of Tears,2020.0,101.0,"Adventure,Mystery",nm0863477,nm0184989,6.2,1223.0
tt9024106,Unplanned,Unplanned,2019.0,109.0,"Biography,Drama","nm0813301,nm0465484","nm7432792,nm0465484,nm0813301",5.8,11545.0
tt9026184,Girl on the Third Floor,Girl on the Third Floor,2019.0,93.0,"Drama,Horror,Mystery",nm1705857,"nm0351772,nm7036663,nm3951225,nm1705857",4.6,5922.0
tt9026524,Bliss,Bliss,2019.0,80.0,"Horror,Mystery",nm3976308,nm3976308,5.8,2502.0
tt9032888,Good Sam,Good Sam,2019.0,89.0,Comedy,nm2169801,"nm2072611,nm2058180",5.6,2076.0
tt9034290,Turkish Ice-Cream,Türk Isi Dondurma,2019.0,120.0,"Drama,History,War",nm8631915,nm9619158,6.4,3003.0
tt9048786,The Immortal,L'immortale,2019.0,116.0,"Crime,Drama",nm3634704,"nm0006938,nm1288339,nm3634704,nm4574756,nm3732511",6.1,1547.0
tt9052870,Chhichhore,Chhichhore,2019.0,143.0,"Comedy,Drama",nm4318159,"nm6328029,nm6328030,nm4318159",8.0,17070.0
tt9052960,Laal Kaptaan,Laal Kaptaan,2019.0,155.0,"Action,Adventure,Drama",nm2480204,"nm2907705,nm2480204,nm2787262",7.3,2784.0
tt9056818,Last Breath,Last Breath,2019.0,90.0,Documentary,"nm1950742,nm1469305",nm1950742,7.7,2793.0
tt9063106,Paskal,Paskal: The Movie,2018.0,115.0,"Action,Drama",nm4349538,"nm7866396,nm7044691,nm10169038,nm4349538",6.8,2585.0
tt9063902,"Live Twice, Love Once",Vivir dos veces,2019.0,101.0,"Comedy,Drama",nm0728048,nm7276157,7.2,3417.0
tt9071322,Dark Waters,Dark Waters,2019.0,126.0,"Biography,Drama,History",nm0001331,"nm10164264,nm3918350,nm1996352",7.6,32694.0
tt9074574,Dogs Don't Wear Pants,Koirat eivät käytä housuja,2019.0,105.0,"Drama,Romance",nm1672969,"nm1487375,nm1672969",7.1,1094.0
tt9082020,Cold Blood,Cold Blood Legacy,2019.0,91.0,"Action,Thriller",nm2167460,nm2167460,4.6,2983.0
tt9086228,Gretel & Hansel,Gretel & Hansel,2020.0,87.0,"Fantasy,Horror,Thriller",nm0674020,"nm3304186,nm0342278,nm0342303",5.3,9742.0
tt9089294,The Seven Deadly Sins the Movie: Prisoners of the Sky,The Seven Deadly Sins: Prisoners of the Sky,2018.0,99.0,"Action,Animation,Fantasy","nm0994244,nm7642612",nm1768343,7.2,2765.0
tt9095324,Coldplay: A Head Full of Dreams,Coldplay: A Head Full of Dreams,2018.0,115.0,"Documentary,Music",nm1475971,,8.0,2320.0
tt9099938,Kingdom,Kingudamu,2019.0,134.0,"Action,History,War",nm0766263,"nm5068288,nm3648497,nm0766263",6.7,1101.0
tt9105014,Notebook,Notebook,2019.0,115.0,"Drama,Romance",nm2859182,"nm2929815,nm3192510,nm10452832,nm1552261,nm3761254,nm4691847,nm7628278",6.8,1634.0
tt9107368,Bob Lazar: Area 51 & Flying Saucers,Bob Lazar: Area 51 & Flying Saucers,2018.0,97.0,Documentary,nm5071788,nm5071788,5.5,3755.0
tt9109306,The Final Wish,The Final Wish,2018.0,95.0,Horror,nm1914394,"nm0714695,nm0355152,nm10182681",4.2,2649.0
tt9109976,Psycho,Psycho,2020.0,134.0,"Crime,Thriller",nm4199426,nm4199426,6.6,1210.0
tt9110902,Queen Marie of Romania,Queen Marie of Romania,2019.0,110.0,Drama,"nm0128636,nm0238186","nm0030727,nm0128636,nm0238186,nm10183434,nm10183396",7.8,1096.0
tt9114472,Ice on Fire,Ice on Fire,2019.0,88.0,Documentary,nm2126446,,7.4,1173.0
tt9116358,Promare,Promare: Puromea,2019.0,111.0,"Action,Adventure,Animation",nm0408043,"nm0620040,nm5476638",7.3,1259.0
tt9124428,Champion,Bizim Için Sampiyon,2018.0,130.0,"Biography,Drama,Romance",nm3446789,"nm3446789,nm2085861",8.4,7010.0
tt9134216,Playing with Fire,Playing with Fire,2019.0,96.0,"Comedy,Family",nm0275698,"nm1763428,nm1073238",4.9,7323.0
tt9135854,Take the Ball Pass the Ball: The Making of the Greatest Team in the World,Take the Ball Pass the Ball: The Making of the Greatest Team in the World,2018.0,109.0,"Documentary,Sport",nm10193854,nm5463593,8.1,1919.0
tt9144672,Kafalar Karisik,Kafalar Karisik,2018.0,95.0,Comedy,nm1699774,"nm9536422,nm8154483",3.0,2030.0
tt9148706,Misbehaviour,Misbehaviour,2020.0,106.0,"Drama,History",nm1339400,"nm0292451,nm0960711",5.8,974.0
tt9150970,Despite Everything,A pesar de todo,2019.0,78.0,Comedy,nm0846590,"nm7163376,nm8072957,nm0846590,nm10263034",5.3,3359.0
tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018.0,84.0,"Documentary,Music",nm10201503,,8.8,2361.0
tt9165332,Chitralahari,Chitralahari,2019.0,131.0,Drama,nm3141804,nm3141804,7.2,1364.0
tt9165634,Hanum & Rangga,Hanum & Rangga: Faith & The City,2018.0,90.0,"Drama,Romance",nm3447204,"nm8554511,nm7725390,nm3447204",1.2,3485.0
tt9172422,La Belle Époque,La Belle Époque,2019.0,115.0,"Comedy,Drama,Romance",nm1267707,nm1267707,7.5,4565.0
tt9172840,Motichoor Chaknachoor,Motichoor Chaknachoor,2019.0,150.0,"Comedy,Romance",nm11049751,nm10176181,5.8,1662.0
tt9173264,Sibyl,Sibyl,2019.0,100.0,Drama,nm2630323,"nm1932959,nm1797444,nm2630323",5.9,1316.0
tt9173418,Brahms: The Boy II,Brahms: The Boy II,2020.0,86.0,"Drama,Horror,Mystery",nm0068587,nm3771577,4.5,4898.0
tt9177040,Trick,Trick,2019.0,100.0,Horror,nm0527261,"nm0267805,nm0527261",5.0,1394.0
tt9185066,Human Capital,Human Capital,2019.0,95.0,"Crime,Drama",nm1836315,"nm1802437,nm0610219",6.3,3029.0
tt9204204,Little Joe,Little Joe,2019.0,105.0,"Drama,Horror,Mystery",nm0369618,"nm2017718,nm0369618",5.9,3099.0
tt9206562,Make Us Dream,Make Us Dream,2018.0,104.0,"Biography,Documentary,Sport",nm3193813,,8.1,1916.0
tt9206798,All Is True,All Is True,2018.0,101.0,"Biography,Drama,History",nm0000110,nm0255780,6.2,2701.0
tt9207616,The Courier,The Courier,2019.0,99.0,"Action,Crime,Drama",nm1027685,"nm1027685,nm1886083,nm1680345,nm7091123",5.0,3933.0
tt9208444,Impractical Jokers: The Movie,Impractical Jokers: The Movie,2020.0,92.0,Comedy,nm0376260,"nm1978079,nm1742600,nm0376260,nm2098978,nm2665746",6.2,2661.0
tt9211804,The Perfect Patient,Quick,2019.0,132.0,Thriller,nm0405632,nm0517179,6.8,1248.0
tt9214832,Emma.,Emma.,2020.0,124.0,"Comedy,Drama",nm2127315,"nm7414254,nm0000807",6.8,12143.0
tt9231140,A Man Called Ahok,A Man Called Ahok,2018.0,102.0,"Biography,Drama",nm4563405,"nm5369998,nm4563413,nm4563405,nm10236344",8.8,4213.0
tt9239882,Kadaram Kondan,Kadaram Kondan,2019.0,121.0,"Action,Thriller",nm4301161,nm4301161,5.7,1244.0
tt9239888,The Ruthless,Lo spietato,2019.0,111.0,"Crime,Drama",nm0210101,"nm0210101,nm5824202,nm6784392",6.2,4302.0
tt9243946,El Camino: A Breaking Bad Movie,El Camino: A Breaking Bad Movie,2019.0,122.0,"Action,Crime,Drama",nm0319213,nm0319213,7.4,159446.0
tt9248934,Marjaavaan,Marjaavaan,2019.0,152.0,"Action,Drama,Romance",nm1179457,nm1179457,3.5,2257.0
tt9248940,Dream Girl,Dream Girl,2019.0,132.0,"Comedy,Romance",nm7447165,"nm10874060,nm4736220,nm7447165",7.1,9309.0
tt9248952,Jawaani Jaaneman,Jawaani Jaaneman,2020.0,119.0,Comedy,nm2859182,"nm4990507,nm7978607,nm0893556,nm1885928",6.7,4087.0
tt9248972,Mission Mangal,Mission Mangal,2019.0,130.0,"Drama,History",nm5579635,"nm2669564,nm10379047,nm5579635,nm6320429,nm4003994",6.5,9770.0
tt9252508,Tall Girl,Tall Girl,2019.0,101.0,Comedy,nm1971220,nm6790582,5.2,14508.0
tt9257484,Rattlesnake,Rattlesnake,2019.0,85.0,"Drama,Horror,Mystery",nm1991847,nm1991847,4.6,6245.0
tt9260636,Bigil,Bigil,2019.0,179.0,"Action,Drama,Sport",nm5961051,"nm5961051,nm8024751",6.9,8987.0
tt9261218,Uncorked,Uncorked,2020.0,104.0,Drama,nm1079781,nm1079781,6.2,2406.0
tt9264336,Driving Licence,Driving Licence,2019.0,135.0,"Comedy,Drama,Thriller",nm5749041,nm2819123,7.1,1285.0
tt9271408,Uyare,Uyare,2019.0,125.0,Drama,nm6425711,"nm1547713,nm1332681",8.1,1861.0
tt9285882,Blue Story,Blue Story,2019.0,91.0,"Crime,Drama",nm4769455,nm4769455,5.5,1442.0
tt9288776,White Snake,Baishe: Yuanqi,2019.0,99.0,"Action,Adventure,Animation","nm4368529,nm5332002",nm10387016,7.0,1710.0
tt9310328,Altered Carbon: Resleeved,Altered Carbon: Resleeved,2020.0,74.0,"Action,Animation,Crime","nm2731492,nm2411128","nm0766199,nm3654826,nm0436164,nm3975029,nm6374978",6.5,2982.0
tt9316022,Struggle: The Life and Lost Art of Szukalski,Struggle: The Life and Lost Art of Szukalski,2018.0,115.0,Documentary,nm2333129,"nm3530955,nm2333129",8.0,2552.0
tt9345754,The Occupant,Hogar,2020.0,103.0,"Drama,Thriller","nm0665041,nm1883612","nm1883612,nm0665041",6.3,7897.0
tt9348296,Oh Baby,Oh Baby...,2019.0,161.0,"Comedy,Drama,Fantasy",nm4295186,"nm3078462,nm2022987,nm4295186",7.4,1463.0
tt9351980,American Factory,American Factory,2019.0,110.0,Documentary,"nm0091840,nm0717064",,7.4,13526.0
tt9352780,Cold Case Hammarskjöld,Cold Case Hammarskjöld,2019.0,128.0,"Animation,Documentary,History",nm1366561,nm1366561,7.6,1577.0
tt9354842,To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,2020.0,101.0,"Drama,Romance",nm0277342,"nm2531261,nm0328987,nm6614229",6.0,16555.0
tt9354944,Jexi,Jexi,2019.0,84.0,Comedy,"nm0524190,nm0601859","nm0524190,nm0601859",6.1,13750.0
tt9356952,The Death of Dick Long,The Death of Dick Long,2019.0,100.0,"Comedy,Crime,Drama",nm3215397,nm6067982,6.3,2999.0
tt9358044,Hail Satan?,Hail Satan?,2019.0,95.0,Documentary,nm3704075,,7.3,4359.0
tt9358052,Knock Down the House,Knock Down the House,2019.0,87.0,Documentary,nm4102993,"nm1313741,nm4102993",6.9,9311.0
tt9358200,Miles Davis: Birth of the Cool,Miles Davis: Birth of the Cool,2019.0,115.0,"Biography,Documentary,Music",nm0625747,,7.4,1669.0
tt9358204,The Great Hack,The Great Hack,2019.0,114.0,Documentary,"nm5255757,nm0636675","nm5255757,nm2851010,nm1310430",7.0,16327.0
tt9358228,Untouchable,Untouchable,2019.0,98.0,"Biography,Documentary",nm0532237,,6.7,1717.0
tt9364684,Borç Harç,Borç Harç,2019.0,90.0,Comedy,nm4674549,"nm7948282,nm10295393",1.4,4012.0
tt9368628,The New King of Comedy,The New King of Comedy,2019.0,90.0,"Comedy,Drama","nm0159507,nm0946875","nm0159507,nm0465033,nm3221887,nm11361291",6.2,1161.0
tt9378950,Ghost,Ghost,2019.0,130.0,"Horror,Thriller",nm0080333,"nm0080333,nm4015368",5.7,1272.0
tt9398640,Between Two Ferns: The Movie,Between Two Ferns: The Movie,2019.0,82.0,Comedy,nm0042006,"nm0042006,nm0302108",6.1,22890.0
tt9412098,Fyre,Fyre,2019.0,97.0,"Documentary,Music",nm0807687,,7.2,32705.0
tt9412268,Furie,Hai Phuong,2019.0,98.0,"Action,Drama,Thriller","nm2616669,nm10502703",nm7495413,6.3,3121.0
tt9418878,A Tale of Three Sisters,Kiz Kardesler,2019.0,108.0,Drama,nm1625220,nm1625220,7.5,1542.0
tt9419834,Secret Obsession,Secret Obsession,2019.0,97.0,"Drama,Mystery,Thriller",nm0838289,"nm1482634,nm0838289",4.3,15850.0
tt9420648,Bala,Bala,2019.0,133.0,Comedy,nm3603873,"nm5378778,nm4024624,nm7531377",7.4,8797.0
tt9426186,Revenger,Revenger,2018.0,101.0,"Action,Crime,Thriller",nm7947822,nm1353689,5.6,3012.0
tt9426210,Weathering with You,Tenki no ko,2019.0,112.0,"Animation,Drama,Family",nm1396121,nm1396121,7.6,9069.0
tt9427166,Father There Is Only One,Padre no hay más que uno,2019.0,98.0,Comedy,nm0782213,"nm2125297,nm0782213,nm0893556,nm1409431",6.1,1292.0
tt9430698,One Piece: Stampede,One Piece: Stampede,2019.0,101.0,"Action,Adventure,Animation",nm2445201,"nm1520917,nm2445201,nm1138389",7.8,2948.0
tt9434968,Bir Ask Iki Hayat,Bir Ask Iki Hayat,2019.0,106.0,"Drama,Romance",nm5514626,"nm0660245,nm5959419,nm6163037",6.2,1385.0
tt9448332,Ishq,Ishq,2019.0,134.0,"Drama,Romance,Thriller",nm9652572,nm8920068,7.5,1511.0
tt9465600,3022,3022,2019.0,91.0,Sci-Fi,nm2986811,nm3279815,4.5,2177.0
tt9477520,Asuran,Asuran,2019.0,141.0,"Action,Drama",nm4274575,"nm5646046,nm11184553,nm9731661,nm4274575",8.6,6929.0
tt9495690,Pagalpanti,Pagalpanti,2019.0,149.0,"Action,Comedy",nm0063357,"nm0063357,nm6160290,nm6344011",3.0,1611.0
tt9500372,Pocket Hercules: Naim Süleymanoglu,Cep Herkülü: Naim Süleymanoglu,2019.0,141.0,"Biography,Drama,Sport",nm9220261,"nm9220261,nm0685157",8.7,2229.0
tt9514970,Sons of Denmark,Danmarks sønner,2019.0,123.0,"Drama,Thriller",nm4657765,nm4657765,6.4,1148.0
tt9526826,Android Kunjappan Ver 5.25,Android Kunjappan Version 5.25,2019.0,140.0,"Comedy,Drama",nm10365311,nm10365311,8.3,2592.0
tt9537292,Ala Vaikunthapurramuloo,Ala Vaikunthapurramuloo,2020.0,163.0,"Action,Drama",nm1894520,nm1894520,7.2,4920.0
tt9537346,Ardaas Karaan,Ardaas Karaan,2019.0,140.0,Drama,nm3993149,"nm3993149,nm2378766",9.0,1323.0
tt9541602,Extreme Job,Geukhanjikeob,2019.0,111.0,"Action,Comedy,Crime",nm4998869,nm10446542,7.1,4226.0
tt9558468,iSmart Shankar,iSmart Shankar,2019.0,140.0,"Action,Sci-Fi",nm0700872,nm0700872,5.6,1347.0
tt9558612,PM Narendra Modi,PM Narendra Modi,2019.0,136.0,"Biography,Drama",nm1293225,"nm7299654,nm9855808,nm1059103,nm5969138",3.2,4753.0
tt9562694,Alien Warfare,Alien Warfare,2019.0,88.0,"Action,Sci-Fi",nm1371053,"nm6188062,nm4164456,nm5703427",2.5,2315.0
tt9573980,Leaving Neverland,Leaving Neverland,2019.0,240.0,Documentary,nm0715371,,7.0,24114.0
tt9577852,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019.0,142.0,"Biography,Documentary,History",nm0000217,,7.7,4400.0
tt9580138,Mortal Kombat Legends: Scorpion's Revenge,Mortal Kombat Legends: Scorpions Revenge,2020.0,,"Action,Adventure,Animation",nm2320725,"nm4287835,nm0095460,nm0864880",7.5,4199.0
tt9581076,"So Long, My Son",Di Jiu Tian Chang,2019.0,185.0,Drama,nm0911075,"nm4461717,nm0911075",7.7,2061.0
tt9586294,Better Days,Shao nian de ni,2019.0,135.0,"Crime,Drama,Romance",nm1229124,"nm10729323,nm5528735,nm8430396,nm7163521",7.5,1542.0
tt9597190,Pegasus,Fei chi ren sheng,2019.0,98.0,"Comedy,Sport",nm3954274,nm3954274,6.2,1208.0
tt9614090,"I Love You, Now Die: The Commonwealth v. Michelle Carter","I Love You, Now Die: The Commonwealth v. Michelle Carter",2019.0,143.0,"Crime,Documentary,Drama",nm5705851,,7.5,3093.0
tt9614460,Chhapaak,Chhapaak,2020.0,120.0,"Biography,Drama",nm1126068,"nm5961159,nm1126068",5.0,23190.0
tt9617456,For Sama,For Sama,2019.0,100.0,"Documentary,War","nm10408302,nm3117666",,8.5,5770.0
tt9617716,Everybody's Everything,Everybody's Everything,2019.0,116.0,Documentary,"nm3758612,nm5385537",,7.5,1747.0
tt9625664,Trauma Center,Trauma Center,2019.0,87.0,"Action,Thriller",nm1760759,nm2632776,4.5,4297.0
tt9635540,Darbar,Darbar,2020.0,159.0,"Action,Thriller",nm1436693,"nm3294070,nm1436693",6.3,3808.0
tt9646240,The Man Without Gravity,L'uomo senza gravità,2019.0,107.0,"Comedy,Drama,Fantasy",nm3574246,"nm3574246,nm10145991,nm4666110",6.2,1475.0
tt9647768,The Wild Goose Lake,Nan Fang Che Zhan De Ju Hui,2019.0,113.0,"Crime,Drama",nm0224801,nm0224801,6.9,2651.0
tt9648672,Street Dancer 3D,Street Dancer 3D,2020.0,146.0,"Drama,Music",nm1150656,nm2260872,3.6,4050.0
tt9652782,Bait,Bait,2019.0,89.0,Drama,nm1985490,nm1985490,7.2,2338.0
tt9663702,The Secret Men Club,The Secret Men Club,2019.0,105.0,Comedy,nm4518735,nm7350358,6.5,1179.0
tt9664078,American Son,American Son,2019.0,90.0,Drama,nm0502497,nm6968513,5.6,5001.0
tt9664732,Disco Raja,Disco Raja,2020.0,141.0,"Action,Sci-Fi",nm6489795,"nm6489795,nm2493024",6.5,684.0
tt9675274,Cinayet Süsü,Cinayet Süsü,2019.0,112.0,Comedy,nm1778124,"nm1778124,nm3997174,nm5831457",7.3,3813.0
tt9675464,Gang Leader,Gang Leader,2019.0,155.0,"Action,Comedy",nm1653460,"nm1653460,nm4558637,nm9953638",7.6,1811.0
tt9675716,Nerkonda Paarvai,Nerkonda Paarvai,2019.0,157.0,"Action,Drama,Thriller",nm6474441,nm6474441,8.2,4762.0
tt9680136,Pati Patni Aur Woh,Pati Patni Aur Woh,2019.0,126.0,"Comedy,Romance",nm2414127,"nm2414127,nm0159148,nm10979843,nm8474078",5.9,4434.0
tt9737688,Friend Zone,Friend Zone,2019.0,118.0,"Comedy,Romance",nm3892733,"nm9659385,nm3892733,nm4691847",7.3,1362.0
tt9742334,Brochevarevarura,Brochevarevarura,2019.0,138.0,Comedy,nm9445831,nm9445831,8.0,1764.0
tt9749604,Kill Me If You Dare,Öldür Beni Sevgilim,2019.0,104.0,"Comedy,Romance",nm3481335,nm1871687,4.5,1136.0
tt9760504,NiNoKuni,Ni no Kuni,2019.0,106.0,"Action,Adventure,Animation",nm1077423,nm1757129,6.1,1818.0
tt9773184,Mareld,Mareld,2019.0,94.0,Thriller,nm1088270,,7.6,1187.0
tt9778170,Panodrama,Panodrama,2019.0,64.0,Documentary,nm2792327,,3.4,2275.0
tt9779516,I Still Believe,I Still Believe,2020.0,116.0,"Drama,Music,Romance","nm2296528,nm3401779","nm2296528,nm0348197",6.5,2830.0
tt9793334,Athiran,Athiran,2019.0,135.0,"Mystery,Thriller",nm7837204,"nm1524141,nm8784775,nm7837204",6.8,1128.0
tt9801736,"A White, White Day","Hvítur, hvítur dagur",2019.0,109.0,Drama,nm6249843,nm6249843,7.0,1313.0
tt9806192,I Lost My Body,J'ai perdu mon corps,2019.0,81.0,"Animation,Drama,Fantasy",nm3021346,"nm3021346,nm0491011",7.6,20115.0
tt9806322,Isi & Ossi,Isi & Ossi,2020.0,113.0,"Comedy,Romance",nm3494602,nm3494602,6.4,4248.0
tt9806336,Rising High,Betonrausch,2020.0,94.0,"Comedy,Drama",nm2677390,nm2677390,5.7,1374.0
tt9815714,The Hard Way,The Hard Way,2019.0,92.0,Action,nm0915394,"nm0994275,nm0915394",4.8,2069.0
tt9817018,When the Moon Was Full,Shabi Ke Mah Kamel Shod,2019.0,131.0,"Crime,Drama,Romance",nm3492802,"nm3492802,nm7927129",6.6,1224.0
tt9817070,Just 6.5,Metri Shesh Va Nim,2019.0,131.0,"Action,Crime,Drama",nm7920254,nm7920254,7.9,4728.0
